0	9.7554	8.2544	0	0
0.1	9.7554	8.2544	0.423413	0.444284
0.2	9.7554	8.2544	0.828044	0.88771
0.3	9.7554	8.2544	1.22135	1.33031
0.4	9.7554	8.2544	1.60567	1.77211
0.5	9.7554	8.2544	1.98233	2.21311
0.6	9.7554	8.2544	2.35225	2.65332
0.7	9.7554	8.2544	2.71608	3.09274
0.8	9.7554	8.2544	3.07435	3.53139
0.9	9.7554	8.2544	3.42745	3.96926
1	9.7554	8.2544	3.77575	4.40637
1.1	9.7554	8.2544	4.11952	4.84272
1.2	9.7554	8.2544	4.45902	5.27831
1.3	9.7554	8.2544	4.79446	5.71314
1.4	9.7554	8.2544	5.12603	6.14723
1.5	9.7554	8.2544	5.4539	6.58058
1.6	9.7554	8.2544	5.77823	7.01319
1.7	9.7554	8.2544	6.09915	7.34595
1.8	9.7554	8.2544	6.41679	7.59476
1.9	9.7554	8.2544	6.73125	7.78208
2	9.7554	8.2544	7.04266	7.92349
2.1	9.7554	8.2544	7.3511	8.03068
2.2	9.7554	8.2544	7.65667	8.11232
2.3	9.7554	8.2544	7.95944	8.17486
2.4	9.7554	8.2544	8.2595	8.22308
2.5	9.7554	8.2544	8.54461	8.26051
2.6	9.7554	8.2544	8.75314	8.28945
2.7	9.7554	8.2544	8.91138	8.31153
2.8	9.7554	8.2544	9.03151	8.32816
2.9	9.7554	8.2544	9.12333	8.34049
3	9.7554	8.2544	9.19403	8.34943
3.1	9.7554	8.2544	9.24897	8.35573
3.2	9.7554	8.2544	9.29213	8.35997
3.3	9.7554	8.2544	9.32648	8.36261
3.4	9.7554	8.2544	9.35423	8.36403
3.5	9.7554	8.2544	9.377	8.36451
3.6	9.7554	8.2544	9.39602	8.36427
3.7	9.7554	8.2544	9.4122	8.36349
3.8	9.7554	8.2544	9.42621	8.36231
3.9	9.7554	8.2544	9.43856	8.36083
4	9.7554	8.2544	9.44962	8.35913
4.1	9.7554	8.2544	9.45968	8.35728
4.2	9.7554	8.2544	9.46894	8.35532
4.3	9.7554	8.2544	9.47757	8.35329
4.4	9.7554	8.2544	9.48567	8.35123
4.5	9.7554	8.2544	9.49335	8.34914
4.6	9.7554	8.2544	9.50066	8.34706
4.7	9.7554	8.2544	9.50766	8.34498
4.8	9.7554	8.2544	9.51439	8.34292
4.9	9.7554	8.2544	9.52087	8.34088
5	9.7554	8.2544	9.52714	8.33888
5.1	9.7554	8.2544	9.53321	8.33691
5.2	9.7554	8.2544	9.53909	8.33498
5.3	9.7554	8.2544	9.54479	8.33308
5.4	9.7554	8.2544	9.55033	8.33122
5.5	9.7554	8.2544	9.55572	8.32941
5.6	9.7554	8.2544	9.56096	8.32763
5.7	9.7554	8.2544	9.56605	8.32589
5.8	9.7554	8.2544	9.57101	8.32419
5.9	9.7554	8.2544	9.57583	8.32253
6	9.7554	8.2544	9.58053	8.32091
6.1	9.7554	8.2544	9.5851	8.31932
6.2	9.7554	8.2544	9.58955	8.31777
6.3	9.7554	8.2544	9.59388	8.31626
6.4	9.7554	8.2544	9.5981	8.31478
6.5	9.7554	8.2544	9.60221	8.31334
6.6	9.7554	8.2544	9.60621	8.31193
6.7	9.7554	8.2544	9.61011	8.31056
6.8	9.7554	8.2544	9.6139	8.30921
6.9	9.7554	8.2544	9.6176	8.3079
7	9.7554	8.2544	9.6212	8.30662
7.1	9.7554	8.2544	9.6247	8.30537
7.2	9.7554	8.2544	9.62811	8.30415
7.3	9.7554	8.2544	9.63144	8.30296
7.4	9.7554	8.2544	9.63467	8.3018
7.5	9.7554	8.2544	9.63783	8.30066
7.6	9.7554	8.2544	9.6409	8.29956
7.7	9.7554	8.2544	9.64389	8.29847
7.8	9.7554	8.2544	9.6468	8.29742
7.9	9.7554	8.2544	9.64963	8.29639
8	9.7554	8.2544	9.6524	8.29538
8.1	9.7554	8.2544	9.65508	8.2944
8.2	9.7554	8.2544	9.6577	8.29344
8.3	9.7554	8.2544	9.66026	8.2925
8.4	9.7554	8.2544	9.66274	8.29159
8.5	9.7554	8.2544	9.66516	8.29069
8.6	9.7554	8.2544	9.66752	8.28982
8.7	9.7554	8.2544	9.66981	8.28897
8.8	9.7554	8.2544	9.67205	8.28814
8.9	9.7554	8.2544	9.67422	8.28733
9	9.7554	8.2544	9.67634	8.28654
9.1	9.7554	8.2544	9.67841	8.28577
9.2	9.7554	8.2544	9.68042	8.28501
9.3	9.7554	8.2544	9.68237	8.28428
9.4	9.7554	8.2544	9.68428	8.28356
9.5	9.7554	8.2544	9.68614	8.28286
9.6	9.7554	8.2544	9.68795	8.28218
9.7	9.7554	8.2544	9.68971	8.28151
9.8	9.7554	8.2544	9.69142	8.28085
9.9	9.7554	8.2544	9.69309	8.28022
10	9.7554	8.2544	9.69472	8.2796
10.1	9.7554	8.2544	9.69631	8.27899
10.2	9.7554	8.2544	9.69785	8.2784
10.3	9.7554	8.2544	9.69935	8.27782
10.4	9.7554	8.2544	9.70082	8.27726
10.5	9.7554	8.2544	9.70224	8.27671
10.6	9.7554	8.2544	9.70363	8.27617
10.7	9.7554	8.2544	9.70498	8.27564
10.8	9.7554	8.2544	9.7063	8.27513
10.9	9.7554	8.2544	9.70758	8.27463
11	9.7554	8.2544	9.70883	8.27414
11.1	9.7554	8.2544	9.71005	8.27367
11.2	9.7554	8.2544	9.71123	8.2732
11.3	9.7554	8.2544	9.71238	8.27275
11.4	9.7554	8.2544	9.71351	8.27231
11.5	9.7554	8.2544	9.7146	8.27188
11.6	9.7554	8.2544	9.71567	8.27145
11.7	9.7554	8.2544	9.7167	8.27104
11.8	9.7554	8.2544	9.71771	8.27064
11.9	9.7554	8.2544	9.7187	8.27025
12	9.7554	8.2544	9.71966	8.26987
12.1	9.7554	8.2544	9.72059	8.26949
12.2	9.7554	8.2544	9.7215	8.26913
12.3	9.7554	8.2544	9.72238	8.26877
12.4	9.7554	8.2544	9.72325	8.26842
12.5	9.7554	8.2544	9.72409	8.26809
12.6	9.7554	8.2544	9.7249	8.26775
12.7	9.7554	8.2544	9.7257	8.26743
12.8	9.7554	8.2544	9.72648	8.26712
12.9	9.7554	8.2544	9.72723	8.26681
13	9.7554	8.2544	9.72797	8.26651
13.1	9.7554	8.2544	9.72868	8.26622
13.2	9.7554	8.2544	9.72938	8.26593
13.3	9.7554	8.2544	9.73006	8.26565
13.4	9.7554	8.2544	9.73072	8.26538
13.5	9.7554	8.2544	9.73137	8.26511
13.6	9.7554	8.2544	9.73199	8.26485
13.7	9.7554	8.2544	9.73261	8.2646
13.8	9.7554	8.2544	9.7332	8.26435
13.9	9.7554	8.2544	9.73378	8.26411
14	9.7554	8.2544	9.73435	8.26388
14.1	9.7554	8.2544	9.7349	8.26365
14.2	9.7554	8.2544	9.73543	8.26342
14.3	9.7554	8.2544	9.73595	8.2632
14.4	9.7554	8.2544	9.73646	8.26299
14.5	9.7554	8.2544	9.73695	8.26278
14.6	9.7554	8.2544	9.73744	8.26258
14.7	9.7554	8.2544	9.73791	8.26238
14.8	9.7554	8.2544	9.73836	8.26219
14.9	29.244	0.41811	9.73881	8.262
