0	6.0299	23.814	0	0
0.1	6.0299	23.814	0.423413	0.444284
0.2	6.0299	23.814	0.828044	0.88771
0.3	6.0299	23.814	1.22135	1.33031
0.4	6.0299	23.814	1.60567	1.77211
0.5	6.0299	23.814	1.98233	2.21311
0.6	6.0299	23.814	2.35225	2.65332
0.7	6.0299	23.814	2.71608	3.09274
0.8	6.0299	23.814	3.07435	3.53139
0.9	6.0299	23.814	3.42745	3.96926
1	6.0299	23.814	3.77575	4.40637
1.1	6.0299	23.814	4.11952	4.84272
1.2	6.0299	23.814	4.45902	5.27831
1.3	6.0299	23.814	4.79034	5.71312
1.4	6.0299	23.814	5.02991	6.14664
1.5	6.0299	23.814	5.21029	6.57811
1.6	6.0299	23.814	5.34591	7.00708
1.7	6.0299	23.814	5.4484	7.43326
1.8	6.0299	23.814	5.52629	7.85646
1.9	6.0299	23.814	5.58591	8.27659
2	6.0299	23.814	5.63193	8.69359
2.1	6.0299	23.814	5.66783	9.10745
2.2	6.0299	23.814	5.69617	9.51818
2.3	6.0299	23.814	5.71888	9.92582
2.4	6.0299	23.814	5.73736	10.3304
2.5	6.0299	23.814	5.75266	10.732
2.6	6.0299	23.814	5.76557	11.1306
2.7	6.0299	23.814	5.77666	11.5263
2.8	6.0299	23.814	5.78637	11.9192
2.9	6.0299	23.814	5.79501	12.3093
3	6.0299	23.814	5.80282	12.6967
3.1	6.0299	23.814	5.80998	13.0814
3.2	6.0299	23.814	5.81662	13.4635
3.3	6.0299	23.814	5.82285	13.8431
3.4	6.0299	23.814	5.82873	14.2201
3.5	6.0299	23.814	5.83432	14.5946
3.6	6.0299	23.814	5.83967	14.9667
3.7	6.0299	23.814	5.84481	15.3365
3.8	6.0299	23.814	5.84976	15.7039
3.9	6.0299	23.814	5.85453	16.069
4	6.0299	23.814	5.85916	16.4318
4.1	6.0299	23.814	5.86364	16.7924
4.2	6.0299	23.814	5.86799	17.1509
4.3	6.0299	23.814	5.87222	17.5072
4.4	6.0299	23.814	5.87633	17.8614
4.5	6.0299	23.814	5.88032	18.2135
4.6	6.0299	23.814	5.88421	18.5636
4.7	6.0299	23.814	5.88799	18.9116
4.8	6.0299	23.814	5.89167	19.2577
4.9	6.0299	23.814	5.89525	19.6018
