11.672	11.399	15.515	15.096	3	3	3	3	-0.0014502	9.3835e-05
11.942	11.672	15.933	15.515	3	3	3	3	-0.0014967	0.00031194
12.21	11.942	16.35	15.933	3	3	3	3	-0.0014666	0.00052175
12.476	12.21	16.766	16.35	3	3	3	3	-0.0014577	0.00052391
12.741	12.476	17.182	16.766	3	3	3	3	-0.0015693	0.0007174
13.003	12.741	17.597	17.182	3	3	3	3	-0.0014021	0.00080221
13.264	13.003	18.011	17.597	2.8992	3	2.9428	3	-0.0013611	0.00088151
13.523	13.264	18.425	18.011	2.485	2.8992	2.1967	2.9428	-0.00063815	0.00019686
13.765	13.523	18.83	18.425	2.2105	2.485	1.7094	2.1967	-0.00069319	0.0013416
13.944	13.765	19.123	18.83	2.0022	2.2105	1.337	1.7094	-0.00063883	0.0015851
14.082	13.944	19.344	19.123	1.8469	2.0022	1.0588	1.337	-0.00068152	0.0014392
14.188	14.082	19.509	19.344	1.7308	1.8469	0.85016	1.0588	-0.00078254	0.0011692
14.27	14.188	19.633	19.509	1.6439	1.7308	0.69382	0.85016	-0.00082209	0.0010064
14.334	14.27	19.726	19.633	1.5788	1.6439	0.57661	0.69382	-0.000787	0.00077799
14.386	14.334	19.795	19.726	1.5298	1.5788	0.48869	0.57661	-0.00094666	0.00064748
14.427	14.386	19.847	19.795	1.493	1.5298	0.42271	0.48869	-0.00086238	0.00057846
14.461	14.427	19.887	19.847	1.4651	1.493	0.37316	0.42271	-0.0009067	0.00046227
14.489	14.461	19.916	19.887	1.444	1.4651	0.33592	0.37316	-0.00081783	0.00041584
14.513	14.489	19.938	19.916	1.4279	1.444	0.3079	0.33592	-0.0009467	0.00044947
14.533	14.513	19.954	19.938	1.4156	1.4279	0.28679	0.3079	-0.00093662	0.00032164
14.551	14.533	19.967	19.954	1.406	1.4156	0.27085	0.28679	-0.00089521	0.00027372
14.567	14.551	19.976	19.967	1.3986	1.406	0.25878	0.27085	-0.00087898	0.00026131
14.582	14.567	19.983	19.976	1.3927	1.3986	0.24963	0.25878	-0.00098071	0.0002768
14.595	14.582	19.988	19.983	1.388	1.3927	0.24265	0.24963	-0.00092261	0.00036451
14.607	14.595	19.992	19.988	1.3841	1.388	0.23731	0.24265	-0.00084422	0.00023161
14.619	14.607	19.995	19.992	1.381	1.3841	0.23319	0.23731	-0.00089987	0.00025777
14.63	14.619	19.998	19.995	1.3783	1.381	0.23	0.23319	-0.0009593	0.00020387
14.641	14.63	20	19.998	1.3761	1.3783	0.2275	0.23	-0.00089782	0.00031542
14.651	14.641	20.001	20	1.3741	1.3761	0.22553	0.2275	-0.00089505	0.00022575
14.66	14.651	20.002	20.001	1.3723	1.3741	0.22394	0.22553	-0.00093755	0.00026028
14.669	14.66	20.003	20.002	1.3707	1.3723	0.22266	0.22394	-0.00091686	0.00023827
14.678	14.669	20.003	20.003	1.3693	1.3707	0.2216	0.22266	-0.0009231	0.00017339
14.687	14.678	20.004	20.003	1.368	1.3693	0.22071	0.2216	-0.00085348	0.0002764
14.695	14.687	20.004	20.004	1.3667	1.368	0.21996	0.22071	-0.00090004	0.00025513
14.703	14.695	20.004	20.004	1.3656	1.3667	0.2193	0.21996	-0.00096193	0.0002162
14.711	14.703	20.005	20.004	1.3645	1.3656	0.21873	0.2193	-0.00083765	0.00026385
14.719	14.711	20.005	20.005	1.3634	1.3645	0.21821	0.21873	-0.00092128	0.00020064
14.726	14.719	20.005	20.005	1.3624	1.3634	0.21774	0.21821	-0.00091594	0.00032995
14.733	14.726	20.005	20.005	1.3614	1.3624	0.21731	0.21774	-0.00091651	0.00015366
14.741	14.733	20.005	20.005	1.3605	1.3614	0.21691	0.21731	-0.00082547	0.00027268
14.747	14.741	20.005	20.005	1.3596	1.3605	0.21654	0.21691	-0.00094123	0.00028774
14.754	14.747	20.005	20.005	1.3587	1.3596	0.21619	0.21654	-0.00086215	0.00020111
14.761	14.754	20.005	20.005	1.3579	1.3587	0.21585	0.21619	-0.00088779	0.00031189
14.767	14.761	20.005	20.005	1.3571	1.3579	0.21553	0.21585	-0.00091961	0.00022117
14.773	14.767	20.005	20.005	1.3562	1.3571	0.21523	0.21553	-0.00085697	0.00022958
14.779	14.773	20.005	20.005	1.3555	1.3562	0.21493	0.21523	-0.0008965	0.00023642
14.785	14.779	20.005	20.005	1.3547	1.3555	0.21465	0.21493	-0.00084343	0.0002427
14.79	14.785	20.005	20.005	1.354	1.3547	0.21438	0.21465	-0.00089239	0.00024808
14.796	14.79	20.005	20.005	1.3533	1.354	0.21411	0.21438	-0.0009458	0.00025334
14.801	14.796	20.005	20.005	1.3526	1.3533	0.21385	0.21411	-0.00080354	0.0002584
14.806	14.801	20.005	20.005	1.3519	1.3526	0.21361	0.21385	-0.00096544	0.00026243
14.812	14.806	20.005	20.005	1.3512	1.3519	0.21337	0.21361	-0.00083127	0.00026683
14.816	14.812	20.005	20.005	1.3506	1.3512	0.21313	0.21337	-0.00089965	0.00027058
14.821	14.816	20.005	20.005	1.3499	1.3506	0.21291	0.21313	-0.00087115	0.00027413
14.826	14.821	20.005	20.005	1.3493	1.3499	0.21269	0.21291	-0.00084763	0.0001775
14.831	14.826	20.005	20.005	1.3487	1.3493	0.21248	0.21269	-0.00092615	0.00028017
14.835	14.831	20.005	20.005	1.3482	1.3487	0.21227	0.21248	-0.00080789	0.00028324
14.839	14.835	20.005	20.005	1.3476	1.3482	0.21207	0.21227	-0.00089366	0.0001858
14.844	14.839	20.005	20.005	1.3471	1.3476	0.21188	0.21207	-0.00088096	0.00028815
14.848	14.844	20.005	20.005	1.3465	1.3471	0.21169	0.21188	-0.000872	0.00029055
14.852	14.848	20.005	20.005	1.346	1.3465	0.2115	0.21169	-0.00086656	0.00019309
14.856	14.852	20.005	20.005	1.3455	1.346	0.21132	0.2115	-0.00086316	0.00029492
14.859	14.856	20.005	20.005	1.345	1.3455	0.21115	0.21132	-0.00086216	0.00029688
14.863	14.859	20.005	20.005	1.3445	1.345	0.21098	0.21115	-0.00086468	0.00019882
14.867	14.863	20.005	20.005	1.344	1.3445	0.21082	0.21098	-0.00086924	0.0003005
14.87	14.867	20.005	20.005	1.3436	1.344	0.21066	0.21082	-0.0008762	0.00020216
14.874	14.87	20.005	20.005	1.3432	1.3436	0.2105	0.21066	-0.00088656	0.00030363
14.877	14.874	20.005	20.005	1.3427	1.3432	0.21035	0.2105	-0.0008993	0.0003051
14.88	14.877	20.005	20.005	1.3423	1.3427	0.21021	0.21035	-0.00081262	0.00020684
14.883	14.88	20.005	20.005	1.3419	1.3423	0.21007	0.21021	-0.00082865	0.00030774
14.886	14.883	20.005	20.005	1.3415	1.3419	0.20993	0.21007	-0.00094868	0.00020871
14.889	14.886	20.005	20.005	1.3411	1.3415	0.2098	0.20993	-0.00076997	0.00031019
14.892	14.889	20.005	20.005	1.3407	1.3411	0.20966	0.2098	-0.00089189	0.00021062
14.895	14.892	20.005	20.005	1.3404	1.3407	0.20954	0.20966	-0.00091682	0.00031157
14.898	14.895	20.005	20.005	1.34	1.3404	0.20942	0.20954	-0.00084401	0.00021287
14.9	14.898	20.005	20.005	1.3397	1.34	0.2093	0.20942	-0.00087379	0.00031341
14.903	14.9	20.005	20.005	1.3393	1.3397	0.20918	0.2093	-0.00080461	0.00021417
14.906	14.903	20.004	20.005	1.339	1.3393	0.20907	0.20918	-0.00083655	0.00031447
14.908	14.906	20.004	20.004	1.3387	1.339	0.20896	0.20907	-0.00087101	0.00021498
14.911	14.908	20.004	20.004	1.3383	1.3387	0.20885	0.20896	-0.00090593	0.00021545
14.913	14.911	20.004	20.004	1.338	1.3383	0.20875	0.20885	-0.00084459	0.00031588
14.915	14.913	20.004	20.004	1.3377	1.338	0.20865	0.20875	-0.00088325	0.00021626
14.917	14.915	20.004	20.004	1.3375	1.3377	0.20855	0.20865	-0.00082543	0.00031682
14.92	14.917	20.004	20.004	1.3372	1.3375	0.20846	0.20855	-0.00086772	0.00021695
14.922	14.92	20.004	20.004	1.3369	1.3372	0.20837	0.20846	-0.00081206	0.00031726
14.924	14.922	20.004	20.004	1.3366	1.3369	0.20828	0.20837	-0.0008565	0.00021714
14.926	14.924	20.004	20.004	1.3364	1.3366	0.20819	0.20828	-0.00090301	0.00031735
14.928	14.926	20.004	20.004	1.3361	1.3364	0.20811	0.20819	-0.00085191	0.0002177
14.93	14.928	20.004	20.004	1.3359	1.3361	0.20802	0.20811	-0.00080191	0.00031787
14.931	14.93	20.004	20.004	1.3356	1.3359	0.20794	0.20802	-0.00085216	0.0002177
14.933	14.931	20.004	20.004	1.3354	1.3356	0.20787	0.20794	-0.00090446	0.00031755
14.935	14.933	20.004	20.004	1.3352	1.3354	0.20779	0.20787	-0.00085915	0.00021784
14.937	14.935	20.004	20.004	1.335	1.3352	0.20772	0.20779	-0.00081348	0.00031796
14.938	14.937	20.004	20.004	1.3347	1.335	0.20765	0.20772	-0.00086951	0.00021758
14.94	14.938	20.003	20.004	1.3345	1.3347	0.20758	0.20765	-0.00082613	0.00021753
14.942	14.94	20.003	20.003	1.3343	1.3345	0.20751	0.20758	-0.00088421	0.00031702
14.943	14.942	20.003	20.003	1.3341	1.3343	0.20745	0.20751	-0.0008447	0.0002171
14.945	14.943	20.003	20.003	1.3339	1.3341	0.20738	0.20745	-0.00080482	0.00031687
14.946	14.945	20.003	20.003	1.3337	1.3339	0.20732	0.20738	-0.00086517	0.00021643
14.947	14.946	20.003	20.003	1.3336	1.3337	0.20726	0.20732	-0.00082759	0.00031632
14.949	14.947	20.003	20.003	1.3334	1.3336	0.20721	0.20726	-0.00089158	0.00021593
14.95	14.949	20.003	20.003	1.3332	1.3334	0.20715	0.20721	-0.00085615	0.00031586
14.951	14.95	20.003	20.003	1.333	1.3332	0.20709	0.20715	-0.0008223	0.00021566
14.953	14.951	20.003	20.003	1.3329	1.333	0.20704	0.20709	-0.00088821	0.00031522
14.954	14.953	20.003	20.003	1.3327	1.3329	0.20699	0.20704	-0.00085518	0.00031514
14.955	14.954	20.003	20.003	1.3325	1.3327	0.20694	0.20699	-0.00082336	0.00021507
14.956	14.955	20.003	20.003	1.3324	1.3325	0.20689	0.20694	-0.00079145	0.00031467
14.958	14.956	20.003	20.003	1.3322	1.3324	0.20684	0.20689	-0.00086123	0.00021393
14.959	14.958	20.003	20.003	1.3321	1.3322	0.2068	0.20684	-0.0008316	0.00031351
14.96	14.959	20.003	20.003	1.3319	1.3321	0.20675	0.2068	-0.00090354	0.0002131
14.961	14.96	20.003	20.003	1.3318	1.3319	0.20671	0.20675	-0.00077459	0.00031302
14.962	14.961	20.003	20.003	1.3317	1.3318	0.20667	0.20671	-0.00084787	0.00021224
14.963	14.962	20.003	20.003	1.3316	1.3317	0.20663	0.20667	-0.0009204	0.00031172
14.964	14.963	20.003	20.003	1.3314	1.3316	0.20659	0.20663	-0.00079532	0.00021177
14.965	14.964	20.003	20.003	0.95597	1.3314	0.58082	0.20659	0.14631	-0.14649
15.113	14.965	19.856	20.003	0.78909	0.95597	0.74534	0.58082	0.14753	-0.14632
15.205	15.113	19.765	19.856	0.65309	0.78909	0.8789	0.74534	0.14785	-0.14653
15.273	15.205	19.7	19.765	0.55292	0.65309	0.9767	0.8789	0.14811	-0.1467
15.32	15.273	19.654	19.7	0.47829	0.55292	1.0492	0.9767	0.14842	-0.14679
15.352	15.32	19.624	19.654	0.4229	0.47829	1.1027	1.0492	0.14846	-0.1469
15.373	15.352	19.604	19.624	0.38192	0.4229	1.1422	1.1027	0.14858	-0.147
15.386	15.373	19.593	19.604	0.3517	0.38192	1.1711	1.1422	0.14862	-0.14693
15.393	15.386	19.587	19.593	0.32953	0.3517	1.1923	1.1711	0.14873	-0.14696
15.395	15.393	19.586	19.587	0.31339	0.32953	1.2077	1.1923	0.14862	-0.147
15.394	15.395	19.588	19.586	0.30174	0.31339	1.2188	1.2077	0.1486	-0.14695
15.391	15.394	19.592	19.588	0.29345	0.30174	1.2268	1.2188	0.1487	-0.14694
15.386	15.391	19.597	19.592	0.28767	0.29345	1.2324	1.2268	0.14859	-0.14694
15.38	15.386	19.604	19.597	0.28374	0.28767	1.2362	1.2324	0.1485	-0.14688
15.372	15.38	19.612	19.604	0.28121	0.28374	1.2387	1.2362	0.14853	-0.14686
15.365	15.372	19.62	19.612	0.2797	0.28121	1.2403	1.2387	0.14855	-0.14683
15.357	15.365	19.628	19.62	0.27894	0.2797	1.2411	1.2403	0.14842	-0.14677
15.348	15.357	19.637	19.628	0.27875	0.27894	1.2415	1.2411	0.14838	-0.1467
15.34	15.348	19.646	19.637	0.27897	0.27875	1.2415	1.2415	0.14835	-0.14675
15.332	15.34	19.654	19.646	0.27948	0.27897	1.2412	1.2415	0.14836	-0.14665
15.323	15.332	19.663	19.654	0.2802	0.27948	1.2407	1.2412	0.14823	-0.14661
15.315	15.323	19.671	19.663	0.28108	0.2802	1.2401	1.2407	0.14827	-0.14654
15.307	15.315	19.68	19.671	0.28205	0.28108	1.2394	1.2401	0.14819	-0.14655
15.299	15.307	19.688	19.68	0.2831	0.28205	1.2386	1.2394	0.14819	-0.14655
15.291	15.299	19.696	19.688	0.28419	0.2831	1.2378	1.2386	0.14808	-0.14645
15.283	15.291	19.704	19.696	0.2853	0.28419	1.2369	1.2378	0.14807	-0.14653
15.276	15.283	19.711	19.704	0.28643	0.2853	1.2361	1.2369	0.14805	-0.14642
15.268	15.276	19.719	19.711	0.28755	0.28643	1.2352	1.2361	0.14794	-0.14631
15.261	15.268	19.726	19.719	0.28867	0.28755	1.2344	1.2352	0.14802	-0.1464
15.254	15.261	19.733	19.726	0.28977	0.28867	1.2335	1.2344	0.14791	-0.14629
15.248	15.254	19.74	19.733	0.29085	0.28977	1.2327	1.2335	0.1479	-0.14638
15.241	15.248	19.747	19.74	0.29192	0.29085	1.2319	1.2327	0.1478	-0.14618
15.235	15.241	19.754	19.747	0.29296	0.29192	1.231	1.2319	0.1479	-0.14629
15.228	15.235	19.76	19.754	0.29398	0.29296	1.2303	1.231	0.1478	-0.14619
15.222	15.228	19.767	19.76	0.29498	0.29398	1.2295	1.2303	0.14771	-0.1462
15.216	15.222	19.773	19.767	0.29596	0.29498	1.2287	1.2295	0.14772	-0.14622
15.21	15.216	19.779	19.773	0.29691	0.29596	1.228	1.2287	0.14774	-0.14614
15.205	15.21	19.784	19.779	0.29784	0.29691	1.2273	1.228	0.14766	-0.14606
15.199	15.205	19.79	19.784	0.29874	0.29784	1.2266	1.2273	0.14769	-0.14609
15.194	15.199	19.796	19.79	0.29962	0.29874	1.2259	1.2266	0.14762	-0.14613
15.189	15.194	19.801	19.796	0.30048	0.29962	1.2252	1.2259	0.14756	-0.14597
15.184	15.189	19.806	19.801	0.30131	0.30048	1.2246	1.2252	0.14759	-0.14611
15.179	15.184	19.811	19.806	0.30212	0.30131	1.2239	1.2246	0.14754	-0.14595
15.174	15.179	19.816	19.811	0.30291	0.30212	1.2233	1.2239	0.14749	-0.146
15.169	15.174	19.821	19.816	0.30368	0.30291	1.2227	1.2233	0.14754	-0.14596
15.165	15.169	19.826	19.821	0.30443	0.30368	1.2221	1.2227	0.14749	-0.14591
15.16	15.165	19.83	19.826	0.30516	0.30443	1.2216	1.2221	0.14745	-0.14597
15.156	15.16	19.835	19.83	0.30587	0.30516	1.221	1.2216	0.14742	-0.14584
15.152	15.156	19.839	19.835	0.30656	0.30587	1.2205	1.221	0.14738	-0.14591
15.148	15.152	19.843	19.839	0.30724	0.30656	1.2199	1.2205	0.14745	-0.14588
15.144	15.148	19.847	19.843	0.30789	0.30724	1.2194	1.2199	0.14733	-0.14585
15.14	15.144	19.851	19.847	0.30853	0.30789	1.2189	1.2194	0.14741	-0.14583
15.136	15.14	19.855	19.851	0.30915	0.30853	1.2184	1.2189	0.14729	-0.14582
15.133	15.136	19.859	19.855	0.30975	0.30915	1.218	1.2184	0.14737	-0.1458
15.129	15.133	19.863	19.859	0.31034	0.30975	1.2175	1.218	0.14726	-0.14579
15.126	15.129	19.866	19.863	0.31091	0.31034	1.217	1.2175	0.14735	-0.14578
15.122	15.126	19.87	19.866	0.31147	0.31091	1.2166	1.217	0.14724	-0.14577
15.119	15.122	19.873	19.87	0.31201	0.31147	1.2162	1.2166	0.14724	-0.14577
15.116	15.119	19.877	19.873	0.31254	0.31201	1.2158	1.2162	0.14724	-0.14577
15.113	15.116	19.88	19.877	0.31305	0.31254	1.2154	1.2158	0.14724	-0.14567
15.11	15.113	19.883	19.88	0.31355	0.31305	1.215	1.2154	0.14714	-0.14568
15.107	15.11	19.886	19.883	0.31404	0.31355	1.2146	1.215	0.14725	-0.14568
15.104	15.107	19.889	19.886	0.31451	0.31404	1.2142	1.2146	0.14716	-0.14569
15.101	15.104	19.892	19.889	0.31497	0.31451	1.2139	1.2142	0.14717	-0.1457
15.098	15.101	19.895	19.892	0.31542	0.31497	1.2135	1.2139	0.14708	-0.14562
15.096	15.098	19.898	19.895	0.31585	0.31542	1.2131	1.2135	0.1472	-0.14573
15.093	15.096	19.9	19.898	0.31628	0.31585	1.2128	1.2131	0.14712	-0.14555
15.091	15.093	19.903	19.9	0.31669	0.31628	1.2125	1.2128	0.14714	-0.14567
15.088	15.091	19.905	19.903	0.31709	0.31669	1.2122	1.2125	0.14706	-0.1456
15.086	15.088	19.908	19.905	0.31748	0.31709	1.2119	1.2122	0.14708	-0.14562
15.084	15.086	19.91	19.908	0.31786	0.31748	1.2115	1.2119	0.14711	-0.14555
15.081	15.084	19.913	19.91	0.31823	0.31786	1.2113	1.2115	0.14704	-0.14558
15.079	15.081	19.915	19.913	0.31859	0.31823	1.211	1.2113	0.14697	-0.14561
15.077	15.079	19.917	19.915	0.31894	0.31859	1.2107	1.211	0.1471	-0.14554
15.075	15.077	19.919	19.917	0.31928	0.31894	1.2104	1.2107	0.14704	-0.14557
15.073	15.075	19.921	19.919	0.31962	0.31928	1.2102	1.2104	0.14697	-0.14561
15.071	15.073	19.923	19.921	0.31994	0.31962	1.2099	1.2102	0.14701	-0.14555
15.069	15.071	19.925	19.923	0.32025	0.31994	1.2096	1.2099	0.14705	-0.14549
15.067	15.069	19.927	19.925	0.32056	0.32025	1.2094	1.2096	0.14699	-0.14553
15.066	15.067	19.929	19.927	0.32086	0.32056	1.2092	1.2094	0.14693	-0.14557
15.064	15.066	19.931	19.929	0.32115	0.32086	1.2089	1.2092	0.14698	-0.14541
15.062	15.064	19.933	19.931	0.32143	0.32115	1.2087	1.2089	0.14692	-0.14556
15.06	15.062	19.935	19.933	0.32171	0.32143	1.2085	1.2087	0.14697	-0.14551
15.059	15.06	19.936	19.935	0.32197	0.32171	1.2083	1.2085	0.14702	-0.14545
15.057	15.059	19.938	19.936	0.32223	0.32197	1.2081	1.2083	0.14687	-0.1455
15.056	15.057	19.94	19.938	0.32249	0.32223	1.2079	1.2081	0.14692	-0.14545
15.054	15.056	19.941	19.94	0.32273	0.32249	1.2077	1.2079	0.14697	-0.14551
15.053	15.054	19.943	19.941	0.32297	0.32273	1.2075	1.2077	0.14693	-0.14546
15.051	15.053	19.944	19.943	0.32321	0.32297	1.2073	1.2075	0.14688	-0.14541
15.05	15.051	19.946	19.944	0.32343	0.32321	1.2071	1.2073	0.14694	-0.14547
15.049	15.05	19.947	19.946	0.32365	0.32343	1.2069	1.2071	0.1469	-0.14543
15.047	15.049	19.949	19.947	0.32387	0.32365	1.2067	1.2069	0.14686	-0.14549
15.046	15.047	19.95	19.949	0.32408	0.32387	1.2066	1.2067	0.14692	-0.14544
15.045	15.046	19.951	19.95	0.32428	0.32408	1.2064	1.2066	0.14688	-0.14541
15.044	15.045	19.953	19.951	0.32448	0.32428	1.2063	1.2064	0.14684	-0.14537
15.042	15.044	19.954	19.953	0.32467	0.32448	1.2061	1.2063	0.1469	-0.14543
15.041	15.042	19.955	19.954	0.32486	0.32467	1.2059	1.2061	0.14687	-0.14539
15.04	15.041	19.956	19.955	0.32504	0.32486	1.2058	1.2059	0.14683	-0.14546
15.039	15.04	19.957	19.956	0.32522	0.32504	1.2057	1.2058	0.1468	-0.14542
15.038	15.039	19.958	19.957	0.32539	0.32522	1.2055	1.2057	0.14686	-0.14539
15.037	15.038	19.959	19.958	0.32556	0.32539	1.2054	1.2055	0.14683	-0.14536
15.036	15.037	19.961	19.959	0.32573	0.32556	1.2052	1.2054	0.1469	-0.14542
15.035	15.036	19.962	19.961	0.32588	0.32573	1.2051	1.2052	0.14677	-0.14539
15.034	15.035	19.963	19.962	0.32604	0.32588	1.205	1.2051	0.14684	-0.14536
15.033	15.034	19.964	19.963	0.32619	0.32604	1.2049	1.205	0.14681	-0.14533
15.032	15.033	19.965	19.964	0.32634	0.32619	1.2047	1.2049	0.14678	-0.1454
15.031	15.032	19.965	19.965	0.32648	0.32634	1.2046	1.2047	0.14685	-0.14537
15.031	15.031	19.966	19.965	0.32662	0.32648	1.2045	1.2046	0.14683	-0.14535
15.03	15.031	19.967	19.966	0.32676	0.32662	1.2044	1.2045	0.1468	-0.14542
15.029	15.03	19.968	19.967	0.32689	0.32676	1.2043	1.2044	0.14677	-0.1453
15.028	15.029	19.969	19.968	0.32702	0.32689	1.2042	1.2043	0.14685	-0.14537
15.027	15.028	19.97	19.969	0.32714	0.32702	1.2041	1.2042	0.14673	-0.14535
15.027	15.027	19.971	19.97	0.32726	0.32714	1.204	1.2041	0.1468	-0.14542
15.026	15.027	19.971	19.971	0.32738	0.32726	1.2039	1.204	0.14678	-0.1453
15.025	15.026	19.972	19.971	0.3275	0.32738	1.2038	1.2039	0.14676	-0.14538
15.025	15.025	19.973	19.972	0.32761	0.3275	1.2037	1.2038	0.14684	-0.14535
15.024	15.025	19.974	19.973	0.32772	0.32761	1.2036	1.2037	0.14672	-0.14533
15.023	15.024	19.974	19.974	0.32782	0.32772	1.2035	1.2036	0.14679	-0.14531
15.023	15.023	19.975	19.974	0.32793	0.32782	1.2034	1.2035	0.14677	-0.14529
15.022	15.023	19.976	19.975	0.32803	0.32793	1.2034	1.2034	0.14676	-0.14537
15.021	15.022	19.976	19.976	0.32813	0.32803	1.2033	1.2034	0.14674	-0.14535
15.021	15.021	19.977	19.976	0.32822	0.32813	1.2032	1.2033	0.14682	-0.14533
15.02	15.021	19.977	19.977	0.32831	0.32822	1.2031	1.2032	0.1467	-0.14531
15.02	15.02	19.978	19.977	0.3284	0.32831	1.203	1.2031	0.14678	-0.1453
15.019	15.02	19.979	19.978	0.32849	0.3284	1.203	1.203	0.14677	-0.14528
15.019	15.019	19.979	19.979	0.32858	0.32849	1.2029	1.203	0.14675	-0.14536
15.018	15.019	19.98	19.979	0.32866	0.32858	1.2028	1.2029	0.14673	-0.14535
15.018	15.018	19.98	19.98	0.32874	0.32866	1.2028	1.2028	0.14672	-0.14523
15.017	15.018	19.981	19.98	0.32882	0.32874	1.2027	1.2028	0.1467	-0.14531
15.017	15.017	19.981	19.981	0.3289	0.32882	1.2026	1.2027	0.14679	-0.1453
15.016	15.017	19.982	19.981	0.32897	0.3289	1.2026	1.2026	0.14667	-0.14538
15.016	15.016	19.982	19.982	0.32904	0.32897	1.2025	1.2026	0.14676	-0.14527
15.015	15.016	19.983	19.982	0.32911	0.32904	1.2025	1.2025	0.14675	-0.14526
15.015	15.015	19.983	19.983	0.32918	0.32911	1.2024	1.2025	0.14673	-0.14534
15.015	15.015	19.984	19.983	0.32925	0.32918	1.2024	1.2024	0.14672	-0.14533
15.014	15.015	19.984	19.984	0.32932	0.32925	1.2023	1.2024	0.14671	-0.14532
15.014	15.014	19.984	19.984	0.32938	0.32932	1.2022	1.2023	0.1468	-0.1453
15.014	15.014	19.985	19.984	0.32944	0.32938	1.2022	1.2022	0.14668	-0.14529
15.013	15.014	19.985	19.985	0.3295	0.32944	1.2021	1.2022	0.14667	-0.14528
15.013	15.013	19.986	19.985	0.32956	0.3295	1.2021	1.2021	0.14676	-0.14527
15.012	15.013	19.986	19.986	0.32961	0.32956	1.2021	1.2021	0.14675	-0.14526
15.012	15.012	19.986	19.986	0.32967	0.32961	1.202	1.2021	0.14664	-0.14535
15.012	15.012	19.987	19.986	0.32972	0.32967	1.202	1.202	0.14673	-0.14523
15.011	15.012	19.987	19.987	0.32978	0.32972	1.2019	1.202	0.14672	-0.14532
15.011	15.011	19.987	19.987	0.32983	0.32978	1.2019	1.2019	0.14671	-0.14531
15.011	15.011	19.988	19.987	0.32988	0.32983	1.2018	1.2019	0.1467	-0.1452
15.011	15.011	19.988	19.988	0.32993	0.32988	1.2018	1.2018	0.14669	-0.14529
15.01	15.011	19.988	19.988	0.32997	0.32993	1.2018	1.2018	0.14678	-0.14528
15.01	15.01	19.989	19.988	0.33002	0.32997	1.2017	1.2018	0.14667	-0.14528
15.01	15.01	19.989	19.989	0.33006	0.33002	1.2017	1.2017	0.14666	-0.14527
