0	4.1764	27.291	3	3	8.3528	54.582	0	0	2.0882	13.6455
0.1	3.75299	26.8467	3	3	7.50597	53.6934	0	0	-0.211706	-0.222142
0.2	3.34836	26.4033	3	3	6.69671	52.8066	0	0	-0.202315	-0.221713
0.3	2.95505	25.9607	3	3	5.91009	51.9214	0	0	-0.196656	-0.221302
0.4	2.57073	25.5189	3	3	5.14146	51.0378	0	0	-0.192158	-0.220898
0.5	2.19407	25.0779	3	3	4.38813	50.1558	0	0	-0.188331	-0.220499
0.6	1.82415	24.6377	3	3	3.6483	49.2754	0	0	-0.184958	-0.220104
0.7	1.46032	24.1983	2.81174	3	2.92064	48.3965	0.0730159	0	-0.181916	-0.219712
0.8	1.12975	23.7598	2.22373	3	2.25951	47.5196	0.129504	0	-0.165283	-0.219221
0.9	0.890505	23.3231	1.83541	3	1.78101	46.6463	0.174029	0	-0.119624	-0.218344
1	0.711746	22.8891	1.54373	3	1.42349	45.7781	0.209616	0	-0.0893793	-0.217035
1.1	0.578352	22.4581	1.32854	3	1.1567	44.9162	0.238534	0	-0.0666967	-0.215483
1.2	0.478416	22.0305	1.16932	3	0.956833	44.0611	0.262455	0	-0.049968	-0.213784
1.3	0.403237	21.6065	1.0515	3	0.806473	43.213	0.282616	0	-0.0375899	-0.212005
1.4	0.346383	21.1861	0.964274	3	0.692765	42.3723	0.299935	0	-0.0284269	-0.210188
1.5	0.303107	20.7694	0.899666	3	0.606213	41.5388	0.315091	0	-0.021638	-0.208362
1.6	0.2699	20.3563	0.851782	3	0.5398	40.7127	0.328586	0	-0.0166034	-0.206546
1.7	0.244169	19.9468	0.816266	3	0.488338	39.8936	0.340794	0	-0.0128655	-0.204752
1.8	0.223996	19.5408	0.789899	3	0.447991	39.0817	0.351994	0	-0.0100866	-0.202988
1.9	0.207962	19.1383	0.770298	3	0.415923	38.2766	0.362392	0	-0.00801698	-0.201261
2	0.195017	18.7392	0.755706	3	0.390035	37.4784	0.372143	0	-0.00647214	-0.199571
2.1	0.184386	18.3433	0.744818	3	0.368772	36.6867	0.381362	0	-0.00531571	-0.19792
2.2	0.175492	17.9507	0.736674	3	0.350984	35.9015	0.390137	0	-0.00444688	-0.196309
2.3	0.16791	17.5613	0.730561	3	0.33582	35.1225	0.398532	0	-0.00379107	-0.194737
2.4	0.161324	17.1748	0.725953	3	0.322647	34.3497	0.406599	0	-0.00329314	-0.193203
2.5	0.155499	16.7914	0.722459	3	0.310998	33.5829	0.414374	0	-0.00291231	-0.191706
2.6	0.150262	16.4109	0.719793	3	0.300525	32.8219	0.421887	0	-0.00261841	-0.190245
2.7	0.145484	16.0333	0.71774	3	0.290968	32.0666	0.429161	0	-0.00238912	-0.188817
2.8	0.141068	15.6585	0.716143	3	0.282136	31.3169	0.436214	0	-0.00220792	-0.187423
2.9	0.136943	15.2863	0.714885	3	0.273886	30.5727	0.443061	0	-0.00206258	-0.18606
3	0.133055	14.9169	0.71388	3	0.26611	29.8338	0.449714	0	-0.00194406	-0.184727
3.1	0.129364	14.55	0.713064	3	0.258727	29.1001	0.456182	0	-0.00184566	-0.183422
3.2	0.125839	14.1858	0.712389	3	0.251678	28.3715	0.462474	0	-0.00176242	-0.182145
3.3	0.122457	13.824	0.711821	3	0.244915	27.6479	0.468597	0	-0.00169066	-0.180894
3.4	0.119202	13.4646	0.711334	3	0.238404	26.9293	0.474557	0	-0.00162765	-0.179667
3.5	0.116059	13.1077	0.710908	3	0.232119	26.2154	0.48036	0	-0.00157136	-0.178465
3.6	0.113019	12.7531	0.710529	3	0.226038	25.5063	0.486011	0	-0.0015203	-0.177285
3.7	0.110072	12.4009	0.710186	3	0.220144	24.8018	0.491515	0	-0.00147335	-0.176128
3.8	0.107213	12.0509	0.709871	3	0.214426	24.1018	0.496875	0	-0.00142967	-0.174991
3.9	0.104436	11.7031	0.70958	3	0.208871	23.4063	0.502097	0	-0.00138864	-0.173874
4	0.101736	11.3576	0.709306	3	0.203472	22.7152	0.507184	0	-0.00134979	-0.172777
4.1	0.0991104	11.0142	0.709047	3	0.198221	22.0284	0.51214	0	-0.00131278	-0.171698
4.2	0.0965557	10.6729	0.708801	3	0.193111	21.3458	0.516967	0	-0.00127734	-0.170637
4.3	0.0940692	10.3337	0.708566	3	0.188138	20.6675	0.521671	0	-0.00124326	-0.169594
4.4	0.0916484	9.9966	0.70834	3	0.183297	19.9932	0.526253	0	-0.00121039	-0.168567
4.5	0.0892911	9.66149	0.708121	3	0.178582	19.323	0.530718	0	-0.00117862	-0.167556
4.6	0.0869955	9.32837	0.707911	3	0.173991	18.6567	0.535068	0	-0.00114785	-0.16656
4.7	0.0847595	8.99721	0.707706	3	0.169519	17.9944	0.539305	0	-0.001118	-0.16558
4.8	0.0825814	8.66798	0.707508	3	0.165163	17.336	0.543435	0	-0.00108902	-0.164614
4.9	0.0804597	8.34066	0.707316	3	0.160919	16.6813	0.547458	0	-0.00106086	-0.163662
5	0.0783928	8.01521	0.707129	3	0.156786	16.0304	0.551377	0	-0.00103347	-0.162723
5.1	0.0763791	7.69161	0.706947	3	0.152758	15.3832	0.555196	0	-0.00100683	-0.161798
